CompanyName,MarketCap,EmployeesTotalAmount
GREAT WALL ENTERPRISE,1.528,NAN
ZHUGUANG HOLDINGS GROUP COMPANY,1.528,NAN
NORTHWEST NATURAL HOLDING COMPANY,1.530,1237
CHUGOKU BANK,1.526,3242
WHA CORPORATION PUBLIC COMPANY,1.527,NAN
LADDER CAPITAL CORP,1.531,65
ARCHERMIND TECHNOLOGY (NANJING),1.529,NAN
KRISHNA INSTITUTE OF MEDICAL SCIENCES LIMITED,1.528,NAN
BEIJING HOTGEN BIOTECH,1.526,NAN
SHENZHEN CEREALSHOLDINGS,1.531,NAN
TRIMAS CORPORATION,1.533,3500
NEXT FIFTEEN COMMUNICATIONS GROUP,1.526,NAN
ZHEJIANG YINLUN MACHINERY,1.525,NAN
YINSON HOLDINGS BERHAD,1.525,NAN
KFORCE,1.525,2000
IMMUNOGEN,1.532,106
BEIJING PHILISENSE TECHNOLOGY,1.529,NAN
PT BANK YUDHA BHAKTI TBK,1.534,NAN
NAYUKI HOLDINGS LIMITED,1.522,NAN
ADC THERAPEUTICS SA,1.519,116
NIPRO CORPORATION,1.516,4060
PHARMAGEST INTERACTIVE SA,1.517,NAN
YTL CORPORATION BERHAD,1.524,NAN
PT BANK INA PERDANA TBK,1.518,NAN
BANGKOK CHAIN HOSPITAL PUBLIC COMPANY,1.518,NAN
BIG LOTS,1.517,37000
GABELLI EQUITY TRUST,1.515,NAN
SODA SANAYII,NAN,NAN
EATON VANCE DURATION INCOME FUND,1.524,NAN
"KINGENTA ECOLOGICAL ENGINEERING GROUP CO., LTD.",1.519,NAN
FIRST NATIONAL OF NEBRASKA,1.517,NAN
ROMANDE ENERGIE HOLDING SA,1.520,NAN
SHANGHAI HILE BIO-TECHNOLOGY,1.524,NAN
BOBST GROUP SA,1.516,NAN
TAIYUAN HEAVY INDUSTRY,1.515,NAN
"QINGDAO GAOCE TECHNOLOGY CO., LTD",1.521,NAN
MENORA MIVTACHIM HOLDINGS LTD,1.520,NAN
TENNANT COMPANY,1.516,4263
PT BUMI SERPONG DAMAI TBK,1.523,2172
HUAIHE ENERGY (GROUP),1.522,NAN
OEM INTERNATIONAL AB (PUBL),1.515,NAN
GUNKUL ENGINEERING PUBLIC COMPANY,1.517,NAN
ZBOM HOME COLLECTION,1.517,NAN
"ITEOS THERAPEUTICS, INC.",1.517,NAN
"DOMO, INC.",1.507,917
"LOANDEPOT, INC.",1.511,11307
CAP,1.506,NAN
CARLSBERG BREWERY MALAYSIA BHD,1.508,NAN
COMPUTER SERVICES,1.510,NAN
BANCA FARMAFACTORING,1.511,NAN
ASIAINFO TECHNOLOGIES,1.505,NAN
CYIENT,1.512,NAN
EDINBURGH INVESTMENT TRUST,1.507,NAN
ZENSAR TECHNOLOGIES,1.509,NAN
GRIFFON CORPORATION,1.510,6700
SUNFLOWER PHARMACEUTICAL GROUP,1.514,NAN
CLEAR CHANNEL OUTDOOR HOLDINGS,1.506,4600
FINE ORGANIC INDUSTRIES LIMITED,1.507,NAN
ENOVA INTERNATIONAL,1.506,1463
GUILIN SANJIN PHARMACEUTICAL,1.512,NAN
SUMMIT REAL ESTATE HOLDINGS,1.506,NAN
FIRST FOUNDATION,1.513,505
"JIANGSU ASIA-PACIFIC LIGHT ALLOY TECHNOLOGY CO., LTD.",1.505,NAN
GUIZHOU GUIHANG AUTOMOTIVE COMPONENTS,1.512,NAN
"CLOVER HEALTH INVESTMENTS, CORP.",1.503,680
ADO PROPERTIES,1.504,NAN
JAPAN ELEVATOR SERVICEHOLDINGS,1.503,1234
PALOMAR HOLDINGS,1.502,77
KERRY EXPRESS (THAILAND) PUBLIC COMPANY LIMITED,1.501,NAN
JIANGSU JIUDING NEW MATERIAL,1.496,NAN
ADTALEM GLOBAL EDUCATION,1.502,4426
DAIWABO HOLDINGS,1.502,5654
SHENZHEN COLIBRI TECHNOLOGIES,1.502,NAN
LINDSAY CORPORATION,1.497,1235
HENSOLDT AG,1.503,NAN
CONSTRUCTION PARTNERS,1.497,2154
SAPPORO HOLDINGS,1.504,7736
HAIMA AUTOMOBILE,1.497,NAN
CAPITALAND RETAIL CHINA TRUST,1.495,NAN
APAX GLOBAL ALPHA LIMITED,1.495,NAN
NINGBO CHANGHONG POLYMER SCIENTIFIC AND TECHNICAL INC.,1.504,NAN
REDWOOD TRUST,1.495,298
MONEX GROUP,1.504,NAN
LEEJAM SPORTS COMPANY,1.500,NAN
HILAN,1.499,NAN
BENETEAU,1.498,NAN
EQUITAL,1.497,NAN
BEIJING CUIWEI TOWER,1.496,NAN
ARENA STAR GROUP,1.501,NAN
"SMARTRENT, INC.",1.485,NAN
WALKME LTD.,1.491,NAN
MEDIASET ESPANA COMUNICACION,1.494,NAN
SAUDI GROUND SERVICES COMPANY,1.489,NAN
TKC CORPORATION,1.490,2770
SUNSTONE DEVELOPMENT,1.486,NAN
BRIGHTVIEW HOLDINGS,1.491,20500
FIRST TRUST INTERMEDIATE DURATION PREFERRED & INCOME FUND,1.489,NAN
ROUTE MOBILE,1.494,NAN
HUNAN TV & BROADCAST INTERMEDIARY,1.488,NAN
IMUGENE LIMITED,1.491,NAN
SMART METERING SYSTEMS,1.488,NAN
ALLIANZGI NFJ DIVIDEND INTEREST & PREMIUM STRATEGY FUND,1.486,NAN
GOGO,1.488,376
YAMAGUCHI FINANCIAL GROUP,1.493,4522
HANMI SEMICONDUCTOR,1.485,NAN
BLACKROCK WORLD MINING TRUST,1.485,NAN
BIRLA CORPORATION,1.492,NAN
AVI GLOBAL TRUST,1.494,NAN
SINOSEAL HOLDING,1.488,NAN
"SHANGHAI TOPCARE MEDICAL SERVICES CO., LTD.",1.486,NAN
KRATON CORPORATION,1.489,1808
DIME COMMUNITY BANCSHARES,1.487,NAN
HOTEL PROPERTY INVESTMENTS,1.490,NAN
"PONY TESTING CO., LTD.",1.486,NAN
BERKSHIRE HILLS BANCORP,1.485,1319
NISSIN ELECTRIC,1.486,5112
TRITAX EUROBOX PLC,1.485,NAN
JIUZHITANG,1.492,NAN
TOPPAN FORMS,1.487,52599
ZHEJIANG GRANDWALL ELECTRIC SCIENCE&TECHNOLOGY,1.486,NAN
"SOVOS BRANDS, INC.",1.492,NAN
ALPHAMAB ONCOLOGY,1.475,NAN
AZUL,1.475,NAN
KNOWLEDGE ECONOMIC CITY,1.475,NAN
"SHENZHEN SUNRISE NEW ENERGY CO., LTD.",1.484,NAN
CEMENTIR HOLDING,1.484,NAN
SOCIETA CATTOLICA DI ASSICURAZIONE - SOCIETA COOPERATIVA,1.475,NAN
HENGTONG LOGISTICS,1.477,NAN
GALAXY SURFACTANTS,1.484,2091
PT BANK BTPN TBK,1.478,7740
DAZZLE FASHION CO. LTD,1.477,NAN
LIFESTYLE COMMUNITIES,1.475,NAN
TRISURA GROUP,1.480,NAN
IIFL FINANCE,1.480,NAN
BEIJING VRV SOFTWARE CORPORATION,1.481,NAN
KARO PHARMA AB (PUBL),1.482,NAN
GUANGZHOU PEARL RIVER PIANO GROUP,1.483,NAN
CHENGDU FUSEN NOBLE-HOUSE INDUSTRIAL,1.483,NAN
SOCIAL CAPITAL HEDOSOPHIA HOLDINGS CORP. VI,1.482,NAN
TAINAN SPINNING,1.484,NAN
"XI'AN SINOFUSE ELECTRIC CO., LTD.",1.475,NAN
AK STEEL HOLDING CORPORATION,NAN,NAN
SICHUAN LUTIANHUA COMPANY LIMITED,1.484,NAN
MTS SYSTEMS CORPORATION,NAN,1776
HUTCHISON PORT HOLDINGS TRUST,1.478,NAN
SHENZHEN NEPTUNUS BIOENGINEERING,1.483,NAN
ANHUI GENUINE NEW MATERIALS,1.481,NAN
HFCL,1.484,NAN
TEEKAY LNG PARTNERS,1.478,NAN
AAR CORP,1.478,4700
ZHEJIANG AUSUN PHARMACEUTICAL,1.480,NAN
SANLORENZO S.P.A.,1.475,NAN
"HUBEI JUNEYAO HEALTH DRINKS CO., LTD",1.482,NAN
JIANGSU SHENTONG VALVE,1.476,NAN
BICYCLE THERAPEUTICS,1.482,NAN
PARTNER COMMUNICATIONS COMPANY,1.480,NAN
"FLUENCE ENERGY, INC.",1.484,NAN
888 HOLDINGS,1.474,NAN
NUVATION BIO INC.,1.466,64
PERPETUAL,1.465,NAN
NIPPON SUISAN KAISHA,1.468,9247
BIC CAMERA,1.466,16779
LUK FOOK HOLDINGS (INTERNATIONAL),1.474,NAN
UNION MEDICAL HEALTHCARE,1.472,NAN
QL RESOURCES BERHAD,1.471,NAN
GUESS INC,1.470,15700
BLACKROCK TAXABLE MUNICIPAL BOND TRUST,1.467,NAN
BLACKROCK CORPORATE HIGH YIELD FUND,1.474,NAN
MURRAY INCOME TRUST,1.465,NAN
APRIL SA,NAN,NAN
AEON HOKKAIDO CORPORATION,1.469,1844
NEW FRONTIER HEALTH CORPORATION,1.469,NAN
LAURENTIAN BANK OF CANADA,1.473,2900
PLANTRONICS,NAN,6500
ELITE SEMICONDUCTOR MEMORY TECHNOLOGY,1.465,NAN
STERLITE TECHNOLOGIES LIMITED,1.466,NAN
CHANGZHENG ENGINEERING,1.468,NAN
KUREHA CORPORATION,1.466,4271
NUVEEN MUNICIPAL HIGH INCOME OPPORTUNITY FUND,1.465,NAN
GOLAR LNG,1.465,NAN
OFG BANCORP,1.468,NAN
HUNAN ER-KANG PHARMACEUTICAL CO. LTD,1.474,NAN
SHENZHEN TATFOOK TECHNOLOGY,1.471,NAN
ORIENTAL BANK OF COMMERCE,NAN,NAN
ASIAN STAR ANCHOR CHAIN JIANGSU,1.470,NAN
NANTONG JINGHUA PHARMACEUTICAL,1.469,NAN
SVI PUBLIC COMPANY,1.474,NAN
CI&T INC,1.473,NAN
ALECTOR,1.456,185
YEAHKA LIMITED,1.457,NAN
"KEDE NUMERICAL CONTROL CO., LTD.",1.458,NAN
CPN RETAIL GROWTH LEASEHOLD REIT,1.464,NAN
USEN-NEXTHOLDINGS,1.462,NAN
PALFINGER AG,1.457,NAN
BIFFA,1.460,NAN
GRUPO DE MODA SOMA S.A.,1.462,NAN
BRIGHTON-BEST INTERNATIONAL (TAIWAN),1.456,NAN
AS LHV GROUP,1.462,NAN
ITI,1.462,2889
CONSTRUCCIONES Y AUXILIAR DE FERROCARRILES,1.457,NAN
SAUDIA DAIRY & FOODSTUFF COMPANY,1.458,NAN
CHENGDU GAS GROUP CORPORATION LTD.,1.456,NAN
CGN NUCLEAR TECHNOLOGY DEVELOPMENT,1.459,NAN
"POCO HOLDING CO., LTD.",1.458,NAN
ESSENTRA,1.464,NAN
MITAC HOLDINGS CORPORATION,1.462,NAN
SICHUAN JIUZHOU ELECTRONIC,1.455,NAN
DEHUA TB NEW DECORATION MATERIAL,1.463,NAN
SCHOLASTIC CORPORATION,1.456,6800
NOVORAY CORPORATION,1.455,NAN
SHENZHEN FEIMA INTERNATIONAL SUPPLY CHAIN,1.455,NAN
CRONOS GROUP,1.450,NAN
VENUS MEDTECH (HANGZHOU),1.448,514
"MERIDIANLINK, INC.",1.454,544
EDINBURGH WORLDWIDE INVESTMENT TRUST,1.453,NAN
PEABODY ENERGY CORPORATION,1.452,4900
"ROVER GROUP, INC.",1.451,NAN
TOPCON CORPORATION,1.450,4939
BREWIN DOLPHIN HOLDINGS,1.445,NAN
ZHONGHANG ELECTRONIC MEASURING INSTRUMENTS,1.450,NAN
LAMDA DEVELOPMENT,1.452,NAN
WEBJET,1.453,NAN
GLOBALTRANS INVESTMENT,1.449,NAN
FURUKAWA ELECTRIC,1.450,642
LOVISA HOLDINGS,1.446,NAN
WAM CAPITAL,1.453,NAN
MOBVISTA,1.453,NAN
FUJIAN LONGKING,1.451,NAN
GRAND MING GROUP HOLDINGS,1.447,NAN
GOLD CIRCUIT ELECTRONICS,1.445,NAN
GREENBRIER COMPANIES,1.454,12155
BILFINGER SE,1.454,NAN
JIANGSU LEIKE DEFENSE TECHNOLOGY,1.452,NAN
INVESTIS HOLDING SA,1.448,NAN
HOUPU CLEAN ENERGY,1.450,NAN
BOULDER GROWTH & INCOME FUND,1.448,NAN
GRUPO PALACIO DE HIERRO,NAN,NAN
EPISIL HOLDING,1.446,NAN
LUMINEX CORPORATION,NAN,1247
ACCELL GROUP,1.449,NAN
TOKYO STEEL MANUFACTURING,1.446,NAN
DELEK AUTOMOTIVE SYSTEMS,1.445,NAN
"SHENZHEN SPECIAL ECONOMIC ZONE REAL ESTATE & PROPERTIES (GROUP) CO., LTD.",1.450,NAN
JIANGZHONG PHARMACEUTICAL CO. LTD,1.451,NAN
GUANGDONG ZHONGSHENG PHARMACEUTICAL,1.450,NAN
SDCL ENERGY EFFICIENCY INCOME TRUST,1.449,NAN
TANGRENSHEN GROUP CO. LTD,1.451,NAN
GENESIS ENERGY LP,1.453,2100
FREEHOLD ROYALTIES,1.453,NAN
BH MACRO LIMITED,1.451,NAN
"OSCAR HEALTH, INC.",1.444,2621
PROTO LABS,1.439,2663
Q TECHNOLOGY (GROUP) COMPANY,1.443,NAN
STRATEGIC EDUCATION,1.442,3742
DANAOS CORPORATION,1.443,NAN
AMARA RAJA BATTERIES,1.442,15216
SMA SOLAR TECHNOLOGY AG,1.435,NAN
LATENT VIEW ANALYTICS LIMITED,1.439,NAN
FUJI SOFT,1.435,NAN
FAIRFAX INDIA HOLDINGS CORPORATION,1.439,NAN
HITGEN INC.,1.441,NAN
CHINA MACHINERY ENGINEERING CORPORATION,NAN,NAN
NAGAWA,1.442,5367
AGTA RECORD AG,NAN,NAN
YIBIN TIANYUAN GROUP,1.444,NAN
REDDE NORTHGATE PLC,1.442,NAN
TELLURIAN,1.437,107
NIPPON STEEL TRADING CORPORATION,1.441,7971
GLOBAL INDUSTRIAL COMPANY,1.441,1480
ASPEN AEROGELS,1.439,290
SHIKOKU ELECTRIC POWER COMPANY,1.440,8143
FUJIAN YONGFU POWER ENGINEERING,1.438,NAN
"RADIUS GLOBAL INFRASTRUCTURE, INC.",1.439,337
LIBERTY BRAVES GROUP,1.444,NAN
ESR-REIT,1.442,NAN
UNIPHAR,1.443,NAN
NATIONAL BANK HOLDINGS CORPORATION,1.436,1229
HENAN YUNENGHOLDINGS,1.444,NAN
"AEVA TECHNOLOGIES, INC.",1.427,150
CHINA NONFERROUS MINING CORPORATION LIMITED,1.428,NAN
MAG SILVER,1.433,NAN
PROSEGUR COMPANIA DE SEGURIDAD,1.432,NAN
MIRACA HOLDINGS,1.432,NAN
LANDCADIA HOLDINGS II,NAN,NAN
RADNET,1.425,8973
ASAHI HOLDINGS,1.432,30860
TARKETT,1.425,NAN
MACNICA FUJI ELECTRONICS HOLDINGS,1.432,3453
BB HEALTHCARE TRUST,1.431,NAN
HOPE EDUCATION GROUP,1.433,NAN
SUZHOU VICTORY PRECISION MANUFACTURE,1.429,NAN
JILIN JIUTAI RURAL COMMERCIAL BANK CORPORATION LIMITED,1.432,NAN
SHENZHEN KONDARL (GROUP),1.433,NAN
JIANGSU SUZHOU RURAL COMMERCIAL BANK CO. LTD,1.433,NAN
AUB GROUP,1.433,NAN
"DONGGUAN AOHAI TECHNOLOGY CO., LTD.",1.430,NAN
CHINA RESOURCES AND ENVIRONMENT,1.428,NAN
SOUTHSIDE BANCSHARES,1.430,NAN
ISRAS INVESTMENT COMPANY LTD,1.427,NAN
HEALTHCARE CO. LTD,1.426,NAN
"SHUYU CIVILIAN PHARMACY CORP., LTD.",1.427,NAN
SHUNFA HENGYE CORPORATION,1.429,NAN
SRC ENERGY,NAN,936
KAISER (CHINA) CULTURE CO. LTD,1.426,NAN
GOSUNCN TECHNOLOGY GROUP,1.427,NAN
BEIJING HIGHLANDER DIGITAL TECHNOLOGY,1.431,NAN
ALROV PROPERTIES AND LODGINGS,1.428,NAN
ALPHA AND OMEGA SEMICONDUCTOR,1.433,3939
HAICHANG OCEAN PARK HOLDINGS LTD.,1.426,NAN
"AMYRIS, INC.",1.416,980
2U,1.419,3982
M. DIAS BRANCO INDUSTRIA E COMERCIO DE ALIMENTOS,1.415,NAN
YUEXIU REAL ESTATE INVESTMENT TRUST,1.419,NAN
"JIAOZUO WANFANG ALUMINUM MANUFACTURING CO., LTD",1.424,NAN
DONGKUK STEEL MILL COMPANY,1.423,NAN
OCUMENSION THERAPEUTICS,1.421,NAN
MARR,1.423,NAN
SHOUCHENG HOLDINGS LIMITED,1.421,NAN
BEIJING HAOHUA ENERGY RESOURCE,1.418,NAN
KENEDIX RETAIL REIT CORPORATION,1.415,NAN
OKUMA CORPORATION,1.424,3812
HEBA FASTIGHETS AB (PUBL),1.415,NAN
MK RESTAURANT GROUP PUBLIC COMPANY,1.422,NAN
JILIN JIUTAI RURAL COMMERCIAL BANK CORPORATION,1.419,NAN
GETTY REALTY,1.424,31
CHINA CAMC ENGINEERING,1.419,NAN
BROS EASTERN,1.417,NAN
CENTURY TEXTILES AND INDUSTRIES,1.416,NAN
SHENZHEN TOPRAYSOLAR,1.424,NAN
"LIGHTWAVE LOGIC, INC. COMMON STOCK",1.420,NAN
ANHUI HELI,1.424,NAN
GUANGDONG LINGXIAO PUMP INDUSTRY,1.416,NAN
MERCHANTS BANCORP,1.416,481
XIAMEN JIHONG TECHNOLOGY,1.421,NAN
HENAN LINGRUI PHARMACEUTICAL,1.417,NAN
"BEIJING ZUOJIANG TECHNOLOGY CO., LTD.",1.424,NAN
PAZ OIL COMPANY,1.417,NAN
GENIUS SPORTS LIMITED,1.405,NAN
DESKTOP METAL,1.406,1370
PROS HOLDINGS,1.405,1545
VOBILE GROUP LIMITED,1.407,NAN
ECOVYST INC.,1.405,883
SURGICAL SCIENCE SWEDEN AB (PUBL),1.406,NAN
"ANYANG IRON AND STEEL CO., LTD.",1.409,NAN
"SHAANXI ZHONGTIAN ROCKET TECHNOLOGY CO., LTD",1.413,NAN
FIT HON TENG,1.410,NAN
CENTAMIN,1.409,NAN
XIOR STUDENT HOUSING NV,1.412,NAN
COATS GROUP,1.409,17000
DCM HOLDINGS,1.413,4248
VILMORIN & CIE SA,1.411,NAN
INKON LIFE TECHNOLOGY,1.406,NAN
VOLUTION GROUP,1.412,NAN
MOBIKWIK,NAN,NAN
RAZORPAY,NAN,NAN
4PARADIGM,NAN,NAN
ABOUT YOU,NAN,NAN
ACRONIS,NAN,NAN
ACTIFIO,NAN,NAN
AGE OF LEARNING,NAN,NAN
AIRTABLE,NAN,417
AIRWALLEX,NAN,NAN
AKULAKU,NAN,NAN
ALLBIRDS,NAN,351
ALTO PHARMACY,NAN,939
AMPLITUDE ANALYTICS,NAN,612
ANDURIL,NAN,NAN
ANKON,NAN,NAN
APROGEN,NAN,NAN
ATOM BANK,NAN,NAN
AUTH0,NAN,NAN
AWAY,NAN,800
BANMA,NAN,NAN
BEIBEI,NAN,NAN
BEN LAI,NAN,NAN
BENEVOLENTAI,NAN,NAN
BOQII,NAN,NAN
BORDRIN,NAN,NAN
BOSS ZHIPIN,NAN,NAN
BRANCH,NAN,271025
C2FO,NAN,NAN
CABIFY,NAN,NAN
CALM.COM,NAN,318
CARZONE,NAN,NAN
CHEMAO,NAN,NAN
CHUNYUYISHENG,NAN,NAN
CJIA,NAN,NAN
CLASSPASS,NAN,468
CLOVER HEALTH,NAN,680
COLLIBRA,NAN,1234
CONTENTSQUARE,NAN,NAN
COSMOPLAT,NAN,NAN
DATAROBOT,NAN,1661
DAVE,NAN,NAN
DEEZER,NAN,NAN
DIGITALOCEAN,NAN,581
DMALL,NAN,NAN
DOCKER,NAN,NAN
DOCTOLIB,NAN,NAN
DOTC UNITED,NAN,NAN
DRUVA,NAN,1148
DXY,NAN,NAN
EASY LIFE,NAN,NAN
EBANX,NAN,NAN
ENVISION,NAN,NAN
EZCATER,NAN,568
FAIRE,NAN,467
FANLI,NAN,NAN
FARMERS BUSINESS NETWORK,NAN,1403
FCBOX,NAN,NAN
FENGSHANG,NAN,NAN
FLASH EX,NAN,NAN
FLYWIRE,NAN,473
FXIAOKE,NAN,NAN
G7,NAN,NAN
GALAXYCORE,NAN,NAN
GENESEEQ,NAN,NAN
GEO,NAN,NAN
GLOVO,NAN,NAN
GRAMMARLY,NAN,1008
GROVE COLLABORATIVE,NAN,499
GUILD EDUCATION,NAN,NAN
GYMPASS,NAN,NAN
HAODF,NAN,NAN
HIGHRADIUS,NAN,NAN
HIKE,NAN,NAN
HIPPO,NAN,NAN
HMD,NAN,NAN
HOSJOY,NAN,NAN
HOZON,NAN,NAN
HUASHENG,NAN,NAN
IBOTTA,NAN,850
ICARBONX,NAN,NAN
ICERTIS,NAN,2136
IFOOD,NAN,NAN
IHOMEFNT,NAN,NAN
ILLUMIO,NAN,545
INSTABASE,NAN,53
INTERCOM,NAN,NAN
IVALUA,NAN,NAN
JIUXIAN,NAN,NAN
JOLLYCHIC,NAN,NAN
JUANPI,NAN,NAN
JUMA,NAN,NAN
KEEPTRUCKIN,NAN,1756
KENDRA SCOTT,NAN,1642
KK GROUP,NAN,NAN
KNOTEL,NAN,NAN
KNOWBOX,NAN,NAN
KR SPACE,NAN,NAN
KUJIALE,NAN,NAN
LALAMOVE,NAN,NAN
LEAPMOTOR,NAN,NAN
LIGHTRICKS,NAN,NAN
LINKDOC,NAN,NAN
LINMON,NAN,NAN
LIQUID GLOBAL,NAN,NAN
LOJI,NAN,NAN
LOOKOUT,NAN,859
LUOJILAB,NAN,NAN
MAIMAI,NAN,NAN
MARKLOGIC,NAN,288
MEDBANKS,NAN,NAN
MEDIAMATH,NAN,404
MEERO,NAN,NAN
MINDMAZE,NAN,NAN
MOBVOI,NAN,NAN
MOMENTA,NAN,NAN
MONEYLION,NAN,556
NEWLINK,NAN,NAN
NOVOGENE,NAN,NAN
O9 SOLUTIONS,NAN,912
OFFERUP,NAN,NAN
OLA ELECTRIC,NAN,NAN
OMIO,NAN,NAN
ORBBEC,NAN,NAN
ORCAM TECHNOLOGIES,NAN,NAN
OUTREACH,NAN,1450
OVO ENERGY,NAN,NAN
PARKJOCKEY,NAN,NAN
PAT MCGRATH LABS,NAN,NAN
PENDO,NAN,1040
PERFECT DIARY,NAN,NAN
QUINTOANDAR,NAN,NAN
QUIZLET,NAN,NAN
RED VENTURES,NAN,3139
RENRENCHE,NAN,NAN
REVOLUTION PRECRAFTED,NAN,NAN
RINGPAI,NAN,NAN
ROCKET LAB,NAN,758
RUBICON GLOBAL,NAN,13
SCALE AI,NAN,NAN
SEISMIC,NAN,NAN
"SHANGHAI SHIZHUANG INFORMATION TECHNOLOGY CO.,LTD",NAN,NAN
SILA NANOTECHNOLOGIES,NAN,310
SINOCELLTECH,NAN,NAN
SISENSE,NAN,852
SKIO,NAN,NAN
SMARTMI,NAN,NAN
SONDER,NAN,700
STOCKX,NAN,1422
SUMO LOGIC,NAN,759
SUMUP,NAN,NAN
SYMPHONY COMMUNICATION SERVICES,NAN,692
TAIMEI TECHNOLOGY,NAN,NAN
TALKDESK,NAN,1500
TALKINGDATA,NAN,NAN
THE HONEST COMPANY,NAN,191
TMON,NAN,NAN
TRADESHIFT,NAN,742
TRESATA,NAN,NAN
TRICENTIS,NAN,NAN
UDACITY,NAN,2138
UNISOUND,NAN,NAN
V LINKER,NAN,NAN
VACASA,NAN,6500
VAST DATA,NAN,368
VEEPEE,NAN,NAN
VOX MEDIA,NAN,NAN
VROOM,NAN,1442
WECASH,NAN,NAN
WIFI MASTER KEY,NAN,NAN
WOMAI,NAN,NAN
WTOIP,NAN,NAN
XINGSHENG,NAN,NAN
YANOLJA,NAN,NAN
YAOCHUFA,NAN,NAN
YH GLOBAL,NAN,NAN
YIJIUPI,NAN,NAN
YMATOU,NAN,NAN
YOOLI,NAN,NAN
YUNNIAO,NAN,NAN
ZETA GLOBAL,NAN,1434
OCSIAL,NAN,450
INTERSWITCH,NAN,NAN
JIANGXI FUSHINE PHARMACEUTICAL,1.405,NAN
RESILIENT REIT,1.411,NAN
DEZHAN HEALTHCARE COMPANY,1.405,NAN
STEF,1.408,18000
GOLDEN ENTERTAINMENT,1.410,6300
LTC PROPERTIES,1.409,22
"GUANGDONG GUANHAO HIGH-TECH CO., LTD.",1.412,NAN
OCEANFIRST FINANCIAL,1.408,917
WORLD ACCEPTANCE CORPORATION,1.412,3175
ATARA BIOTHERAPEUTICS,1.413,578
WAROM TECHNOLOGY COMPANY,1.407,NAN
GRUPO GIGANTE S. A. B. DE C. V,1.408,NAN
KUANGDA TECHNOLOGY GROUP,1.408,NAN
LEONTEQ AG,1.408,NAN
TAIWAN SURFACE MOUNTING TECHNOLOGY,1.413,NAN
SHANGHAI MOONS' ELECTRIC,1.406,NAN
CONNECTONE BANCORP,1.408,NAN
WESTSHORE TERMINALS INVESTMENT CORPORATION,1.405,NAN
CSPC INNOVATION PHARMACEUTICAL,1.413,NAN
SHENZHEN WONGTEE INTERNATIONAL ENTERPRISE,1.410,NAN
"ACCOLADE, INC.",1.395,2350
BED BATH & BEYOND,1.395,32000
LIFEWORKS INC.,1.401,NAN
SRI TRANG AGRO-INDUSTRY PUBLIC COMPANY,1.403,NAN
YAMAMA SAUDI CEMENT COMPANY,1.399,NAN
TRANSCONTINENTAL,1.399,6500
YAGUANG TECHNOLOGY GROUP COMPANY,1.404,NAN
NICHIIGAKKAN,NAN,NAN
GUANGZHOU SHANGPIN HOME COLLECTION,1.398,NAN
ASKUL CORPORATION,1.403,3550
JAFCO,1.398,159
JINS HOLDINGS,1.396,4958
HONGKONG AND SHANGHAI HOTELS,1.402,7451
BIOSEV,NAN,NAN
AEON THANA SINSAP (THAILAND) PUBLIC COMPANY,1.403,NAN
DIC ASSET AG,1.396,NAN
TRAQER,NAN,NAN
MALIBU BOATS,1.398,2645
DESPEGAR.COM,1.399,NAN
VAUDOISE ASSURANCES HOLDING SA,1.403,NAN
BLACKROCK SMALLER CO TRUST,1.397,NAN
EPLUS,1.401,1577
TEAM17 GROUP,1.402,200
FUSO CHEMICAL,1.396,781
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DU LANGUEDOC SOCIETE COOPERATIVE,1.403,NAN
HUAFON MICROFIBRE (SHANGHAI),1.396,NAN
CHENG LOONG CORPORATION,1.404,NAN
METLIFECARE,NAN,NAN
HOLLEY INC.,1.397,1721
ELDERS,1.395,NAN
"ZHEJIANG LANTE OPTICS CO., LTD.",1.403,NAN
"HANGZHOU HAOYUE PERSONAL CARE CO., LTD",1.402,NAN
C.Q. PHARMACEUTICAL HOLDING,1.399,NAN
VIB VERMOGEN AG,1.398,NAN
RIZHAO PORT,1.402,NAN
"MONTAUK RENEWABLES, INC.",1.396,115
GUANGDONG ADVERTISING GROUP,1.396,NAN
BEIJING SANYUAN FOODS,1.401,NAN
ARCH COAL,1.403,3300
ENANTA PHARMACEUTICALS,1.398,155
VEECO INSTRUMENTS,1.403,1091
VIA TECHNOLOGIES,1.398,NAN
COWELL E HOLDINGS,1.401,NAN
OLINK HOLDING AB (PUBL),1.390,NAN
HIPPO HOLDINGS INC.,1.390,621
DOMA HOLDINGS INC.,1.390,2049
SORRENTO THERAPEUTICS,1.388,799
"CANO HEALTH, INC.",1.386,NAN
HYUNDAI ELEVATOR CO. LTD,1.390,NAN
MUNTERS GROUP AB (PUBL),1.390,NAN
SKISTAR AB (PUBL),1.391,NAN
MASCHINENFABRIK BERTHOLD HERMLE AG,1.392,NAN
AEON DELIGHT,1.391,22062
NEW WORK SE,1.386,NAN
EUROMONEY INSTITUTIONAL INVESTOR,1.390,NAN
MORGAN ADVANCED MATERIALS,1.392,NAN
NETCARE,1.394,NAN
PHARMACY CHAIN 36.6,1.394,NAN
SHOCHIKU,1.393,1363
ABB POWER PRODUCTS AND SYSTEMS INDIA LIMITED,1.391,NAN
ALDREES PETROLEUM AND TRANSPORT SERVICES COMPANY,1.390,NAN
FAR EASTERN INTERNATIONAL BANK,1.387,NAN
SUMEC CORPORATION,1.388,NAN
